level	score	vocab	morph	len	clauses	sr	ru	sr_id
1	2.29	1.91	0	2	1	Tako misliš?	Ты так думаешь?	5785654
1	2.29	1.91	0	3	1	Zašto to misliš?	Почему ты так думаешь?	5990937
1	2.29	1.91	0	3	1	Znam šta misliš.	Я знаю, что ты думаешь.	3425224
1	2.30	1.92	0	2	1	Nisam lep.	Я не красивый.	4246554
1	2.30	1.25	1	2	1	Znamo dovoljno.	Мы знаем достаточно.	5626291
1	2.30	1.25	1	2	1	Znamo ga.	Мы его знаем.	1085887
1	2.30	1.92	0	3	1	Bog ili priroda.	Бог или природа.	6937670
1	2.30	1.92	0	3	1	Danas sam slobodan.	Сегодня я свободен.	3307021
1	2.30	1.92	0	3	1	Kako lep automobil!	Какой красивый автомобиль!	5039827
1	2.30	1.91	0	3	1	Loš sam glumac.	Я плохой актёр.	3340748
1	2.30	1.91	0	3	1	On je glumac.	Он актёр.	1047180
1	2.30	1.25	1	3	1	Oni žive tamo.	Они живут там.	3434989
1	2.30	1.92	0	3	1	Veoma si lep.	Ты очень красивый.	4967424
1	2.30	1.50	0	4	1	Kakav si to čovek!	Что ты за человек!	5848203
1	2.30	0.84	1	4	1	Svi su još tamo.	Все ещё там.	3395312
1	2.30	0.42	1	5	1	To može biti bilo šta.	Это может быть что угодно.	5919506
1	2.31	1.93	0	2	1	Budi spreman.	Будь готов.	6535749
1	2.31	1.93	0	2	1	Budi tamo.	Будь там.	6897319
1	2.31	1.93	0	3	1	Gde je muzej?	Где музей?	1053787
1	2.31	1.51	0	4	1	Ovo je moja kuća.	Это мой дом.	12411995
1	2.31	1.51	0	4	1	Ta kuća je velika.	Тот дом большой.	3318212
1	2.31	1.50	0	4	1	To je moj savet.	Это мой совет.	3267432
1	2.31	1.51	0	4	1	To je moja kuća.	Это мой дом.	3425908
1	2.31	0.84	1	4	1	Tom sada zna to.	Том сейчас это знает.	4250915
1	2.31	1.51	0	4	1	Vaša kuća je velika.	Ваш дом большой.	3402937
1	2.32	1.93	0	2	1	Kasno je.	Поздно.	4960967
1	2.32	1.94	0	3	1	Ne volim kafu.	Я не люблю кофе.	3425928
1	2.32	1.94	0	3	1	On voli kafu.	Он любит кофе.	2149661
1	2.33	1.94	0	2	1	Napad je.	Это нападение.	4246925
1	2.33	1.94	0	2	1	Šta hoćeš?	Чего ты хочешь?	3303668
1	2.33	1.94	0	2	1	Šta hoćeš?	Что ты хочешь?	3303668
1	2.33	1.28	1	3	1	Sve u redu.	Всё в порядке.	396999
1	2.34	1.95	0	2	1	Tvoja sam.	Я твоя.	5043654
1	2.34	1.95	0	3	1	Cena nije bitna.	Цена не имеет значения.	665363
1	2.34	1.29	1	3	1	Gde si radio?	Где ты работал?	4986884
1	2.34	1.95	0	3	1	Ima oko trideset.	Ему около тридцати.	7310239
1	2.34	1.95	0	3	1	Ima oko trideset.	Ей около тридцати.	7310239
1	2.34	1.29	1	3	1	Ne znamo razlog.	Мы не знаем причину.	8882187
1	2.34	1.29	1	3	1	Šta si radio?	Что ты делал?	4258320
1	2.34	0.87	1	4	1	Šta? Šta si rekao?	Что? Что ты сказал?	3412964
1	2.35	1.96	0	3	1	Ne razumem Nemački.	Я не понимаю по-немецки.	6369084
1	2.35	1.96	0	3	1	Pas je moj.	Собака моя.	493299
1	2.35	1.12	0	5	1	Zašto ja to nisam video?	Почему я этого не видел?	3357161
1	2.36	1.96	0	3	1	Ne želim meso.	Я не хочу мяса.	1111644
1	2.36	1.96	0	3	1	Pas voli meso.	Собака любит мясо.	2067603
1	2.37	1.31	1	2	1	Žene rade.	Женщины работают.	2499852
1	2.37	1.31	1	3	1	Šta žele žene?	Чего хотят женщины?	5874249
1	2.37	1.31	1	3	1	Šta žene žele?	Чего хотят женщины?	5874247
1	2.37	1.56	0	4	1	Uvek mislim na hranu.	Я всегда думаю о еде.	8822164
1	2.38	1.15	0	2	2	Ne, hvala.	Нет, спасибо.	3254031
1	2.38	1.32	1	3	1	Svi imamo cenu.	Мы все имеем свою цену.	4324330
1	2.39	1.99	0	2	1	Nisam pevačica.	Я не певица.	8874150
1	2.39	1.99	0	2	1	Srećan put.	Счастливого пути.	3244087
1	2.39	1.99	0	3	1	Boli me glava.	У меня болит голова.	3243462
1	2.39	1.99	0	3	1	Boli te glava?	У тебя болит голова?	7014785
1	2.39	1.99	0	3	1	Ona je pevačica.	Она певица.	1474313
1	2.39	1.99	0	3	1	Ona nije pevačica.	Она не певица.	3245572
1	2.39	1.99	0	3	1	Šta je umetnost?	Что такое искусство?	4238036
1	2.39	1.99	0	3	1	Šta je umetnost?	Что есть искусство?	4238036
1	2.40	2.00	0	2	1	Volim prirodu.	Я люблю природу.	3535441
1	2.40	2.00	0	2	1	Šta pije?	Что она пьёт?	4243505
1	2.40	2.00	0	2	1	Šta pije?	Что он пьёт?	4243505
1	2.40	2.00	0	3	1	Italija nije Grčka.	Италия не Греция.	4995353
1	2.40	2.00	0	3	1	Ja imam računar.	У меня есть компьютер.	1124496
1	2.40	2.00	0	3	1	Ja nisam učenik.	Я не ученик.	797466
1	2.40	2.00	0	3	1	Ja sam učenik.	Я ученик.	2332066
1	2.40	2.00	0	3	1	On kupuje računar.	Он покупает компьютер.	3770317
1	2.40	2.00	0	3	1	Ona kupuje računar.	Она покупает компьютер.	3770318
1	2.40	2.00	0	3	1	Računar je novi.	Компьютер новый.	3284118
1	2.40	2.00	0	3	1	Šta ona pije?	Что она пьёт?	4243506
1	2.40	2.00	0	3	1	Šta pije ona?	Что она пьёт?	4243507
1	2.40	1.58	0	4	1	Niko ne voli rat.	Никто не любит войну.	3287634
1	2.40	1.59	0	4	1	On retko dolazi ovde.	Он редко сюда приходит.	1280714
1	2.41	2.01	0	2	1	Bojim se.	Я боюсь.	4999356
1	2.41	2.01	0	3	1	Nada nije strategija.	Надежда - не стратегия.	3245392
1	2.41	2.01	0	3	1	Čekam vaš odgovor.	Я жду Вашего ответа.	2243883
1	2.41	1.17	0	5	1	Šta je to dobar život?	Что такое хорошая жизнь?	3368907
1	2.42	2.01	0	3	1	On govori francuski.	Он говорит по-французски.	1195477
1	2.42	2.01	0	3	1	On nije mašina.	Он не машина.	3476228
1	2.42	2.01	0	3	1	On razume francuski.	Он понимает французский.	8842782
1	2.42	2.01	0	3	1	On razume francuski.	Он понимает по-французски.	8842782
1	2.42	2.01	0	3	1	Znaš li Francuski?	Ты знаешь французский?	3318259
1	2.43	1.36	1	2	1	Vidimo se!	До встречи!	6369112
1	2.43	1.36	1	3	1	Svi su ostali.	Все остались.	4996930
1	2.43	1.36	1	3	1	Vidimo se sutra.	Увидимся завтра.	3791345
1	2.43	0.94	1	4	1	Još ništa nisam rekao.	Я ещё ничего не сказал.	4364000
1	2.44	1.36	1	3	1	Imate li pitanja?	У вас есть вопросы?	3253699
1	2.45	1.37	1	3	1	Tom brzo misli.	Том быстро соображает.	4253937
1	2.45	1.62	0	4	1	Ko je ovaj čovek?	Кто этот человек?	488787
1	2.45	1.62	0	4	1	Ko je taj čovek?	Кто этот человек?	493338
1	2.45	1.62	0	4	1	Ko to ne radi?	Кто этого не делает?	3650920
1	2.45	1.62	0	4	1	Ko to ne radi?	Кто этим не занимается?	3650920
1	2.45	0.80	0	4	2	Mislim da znam zašto.	Думаю, я знаю почему.	3410518
1	2.45	1.62	0	4	1	Njegov posao brzo raste.	Его бизнес быстро растёт.	1081751
1	2.45	1.62	0	4	1	To je prvi korak.	Это первый шаг.	4250211
1	2.45	1.63	0	4	1	Šta ćeš danas raditi?	Что ты собираешься сегодня делать?	6314279
1	2.45	1.63	0	4	1	Šta ćeš raditi danas?	Что ты собираешься сегодня делать?	6314280
1	2.45	0.80	0	6	1	Ja ne znam šta je to.	Я не знаю, что это.	1080579
1	2.46	2.05	0	2	1	Pada kiša.	Идёт дождь.	3242666
1	2.46	2.05	0	3	1	Kiša jako pada.	Идёт сильный дождь.	3384136
1	2.46	0.96	1	4	1	Niko nije ništa rekao.	Никто ничего не сказал.	6147438
1	2.47	2.06	0	2	1	Dobro radiš.	Ты хорошо работаешь.	4273226
1	2.47	2.06	0	2	1	Prijatno veče.	Приятного вечера.	3245710
1	2.47	2.05	0	2	1	Tražim posao.	Я ищу работу.	892219
1	2.47	2.06	0	2	1	Šta radiš?	Что ты делаешь?	2332057
1	2.47	2.05	0	3	1	On je šampion.	Он является чемпионом.	4261998
1	2.47	2.06	0	3	1	To je sjajno!	Это замечательно!	6885519
1	2.47	2.05	0	3	1	Tražim moj sat.	Я ищу свои часы.	3334771
1	2.47	2.06	0	3	1	Šta radiš ovde?	Что ты здесь делаешь?	5848076
1	2.47	2.06	0	3	1	Šta sada radiš?	Что ты сейчас делаешь?	5778950
1	2.47	1.64	0	4	1	Ona živi veoma blizu.	Она живёт очень близко.	3382611
1	2.48	1.40	1	2	1	Svi idu.	Все идут.	4997544
1	2.48	2.07	0	2	1	Tata radi.	Папа работает.	3430878
1	2.48	1.40	1	3	1	Gde svi idu?	Куда все идут?	3357152
1	2.48	1.65	0	4	1	Moja majka voli muziku.	Моя мама любит музыку.	2424525
1	2.48	1.65	0	4	1	On mnogo voli muziku.	Он очень любит музыку.	3245270
1	2.48	1.65	0	4	1	On puno voli muziku.	Он очень любит музыку.	3284685
1	2.49	2.08	0	2	1	Čekam brod.	Я жду корабль.	5396784
1	2.49	2.08	0	2	1	Čekam brod.	Я жду корабля.	5396784
1	2.49	1.41	1	3	1	Gde su roditelji?	Где родители?	3344183
1	2.49	2.08	0	3	1	On će razumeti.	Он поймёт.	5955193
1	2.50	1.42	1	3	1	Nisam imao izbor.	У меня не было выбора.	940178
1	2.50	1.42	1	3	1	Uvek imamo izbor.	У нас всегда есть выбор.	4256597
1	2.50	0.84	0	4	2	Da li je tamo?	Это там?	3402173
1	2.50	0.84	0	4	2	Da li je tamo?	Она там?	3402173
1	2.50	0.84	0	4	2	Da li je tamo?	Он там?	3402173
1	2.50	0.84	0	4	2	Da li je tamo?	Оно там?	3402173
1	2.50	0.00	0	4	3	I da, i ne.	И да и нет.	5944927
1	2.50	1.67	0	4	1	Ja još uvek govorim.	Я всё ещё говорю.	6971814
1	2.50	1.67	0	4	1	Ja to govorim stalno.	Я говорю это постоянно.	5029160
1	2.50	1.67	0	4	1	Ja to stalno govorim.	Я это постоянно говорю.	5029161
1	2.51	2.09	0	2	1	Spava li?	Спит?	8854949
1	2.51	2.09	0	3	1	Evo nešto interesantno.	Вот кое-что интересное.	3395326
1	2.51	1.67	0	4	1	Teško je uraditi ovo.	Это трудно сделать.	8882094
1	2.52	2.10	0	2	1	Imaš temperaturu.	У тебя температура.	3650677
1	2.52	2.10	0	2	1	Mlad sam.	Я молод.	6905813
1	2.52	2.10	0	2	1	Mlad sam.	Я молодой.	6905813
1	2.52	2.10	0	2	1	Nemaš temperaturu.	У тебя нет температуры.	3292426
1	2.52	2.10	0	3	1	On nije mlad.	Он немолод.	2149676
1	2.52	1.69	0	4	1	Ja imam ovo auto.	У меня есть эта машина.	1271510
1	2.52	1.68	0	4	1	Koliko košta ovaj telefon?	Сколько стоит этот телефон?	6535541
1	2.52	1.69	0	4	1	To nije moj auto.	Это не моя машина.	4783019
1	2.53	1.69	0	4	1	Imam nešto za tebe.	У меня для тебя кое-что есть.	3371261
1	2.53	1.69	0	4	1	Imam nešto za tebe.	У меня есть кое-что для тебя.	3371261
1	2.53	1.69	0	4	1	Ja to ne razumem.	Я этого не понимаю.	1046457
1	2.53	1.69	0	4	1	Ne razumem ovu reč.	Я не понимаю этого слова.	3061354
1	2.53	1.69	0	4	1	Ne razumem ovu reč.	Я не понимаю это слово.	3061354
1	2.53	1.69	0	4	1	On uvek govori istinu.	Он всегда говорит правду.	4967555
1	2.54	2.12	0	3	1	Devojčica ima temperaturu.	У девочки температура.	1484569
1	2.54	2.11	0	3	1	Istorija se ponavlja.	История повторяется.	1073913
1	2.54	2.12	0	3	1	Jesi li spreman?	Ты готов?	4371149
1	2.54	2.11	0	3	1	Svetlost je život.	Свет — это жизнь.	12696537
1	2.54	0.87	0	4	2	Da li si dobro?	Ты в порядке?	3478062
1	2.54	1.70	0	4	1	Gde je moj sat?	Где мои часы?	3425863
1	2.55	2.12	0	3	1	Idem na putovanje.	Я еду путешествовать.	4782117
1	2.55	1.46	1	3	1	Tom voli Meri.	Том любит Мэри.	4644929
1	2.55	1.46	1	3	1	Volim okcitanski jezik.	Я люблю окситанский язык.	1091305
1	2.55	1.29	0	5	1	Lepo je videti te ovde.	Приятно видеть тебя здесь.	3494430
1	2.56	2.13	0	2	1	Nisam bogat.	Я не богат.	6900204
1	2.56	1.47	1	2	1	Nisam znao.	Я не знал.	5955339
1	2.56	1.47	1	2	1	Nisu moje.	Они не мои.	5002922
1	2.56	2.13	0	3	1	Ja nisam bogat.	Я не богат.	6900203
1	2.56	1.47	1	3	1	One nisu moje.	Они не мои.	5002923
1	2.56	1.47	1	3	1	Svako je znao.	Все знали.	4996915
1	2.56	1.47	1	3	1	Takav primer nemamo.	У нас нет такого примера.	6173418
1	2.56	1.47	1	3	1	Tom ide kući.	Том идёт домой.	3301080
1	2.56	1.30	0	5	1	Ima samo jedno moguće rešenje.	Есть только одно возможное решение.	12959287
1	2.56	1.30	0	5	1	Postoji samo jedno moguće rešenje.	Есть только одно возможное решение.	12959286
1	2.56	1.30	0	5	1	Zar je ona već ovde?	Она уже здесь?	1484552
1	2.57	2.15	0	2	1	Budi zdrav!	Будь здоров!	1111663
1	2.57	2.14	0	2	1	Sve teče.	Всё течёт.	5691391
1	2.57	2.14	0	3	1	Ona je bogata.	Она богата.	11955383
1	2.57	1.73	0	4	1	Ana veoma voli muziku.	Анна очень любит музыку.	3356490
1	2.57	1.73	0	4	1	Marija te zaista voli.	Мария тебя действительно любит.	3429945
1	2.58	2.15	0	2	1	Riba je.	Это рыба.	4243589
1	2.58	2.15	0	3	1	On govori engleski.	Он говорит по-английски?	1266653
1	2.58	2.15	0	3	1	On govori engleski.	Он говорит по-английски.	3366867
1	2.58	2.15	0	3	1	To je riba.	Это рыба.	4243590
1	2.58	2.15	0	3	1	Znaš li Engleski?	Ты знаешь английский?	3263527
1	2.58	0.65	1	5	1	On ne radi više ovde.	Он больше не работает здесь.	1054926
1	2.59	1.49	1	2	1	Mene vole.	Меня любят.	2175402
1	2.59	2.16	0	2	1	Reka teče.	Река течёт.	1533431
1	2.59	1.32	0	3	2	Kada počinje film?	Когда начинается фильм?	3418915
1	2.59	1.49	1	3	1	Oni to vole.	Они это любят.	3484430
1	2.59	1.49	1	3	1	Svi je vole.	Все её любят.	1387053
1	2.59	2.16	0	3	1	Život je kratak.	Жизнь коротка.	4649511
1	2.59	0.24	1	4	2	Kada je to bilo?	Когда это было?	3384582
1	2.59	1.74	0	4	1	On ima dobro srce.	У него доброе сердце.	6791479
1	2.59	1.74	0	4	1	Ona ima dobro srce.	У неё доброе сердце.	1127259
1	2.60	2.16	0	2	1	Pametan sam.	Я умный.	5043614
1	2.61	2.17	0	2	1	Pada sneg.	Идет снег.	3264898
1	2.61	2.17	0	2	1	Pada sneg.	Идёт снег.	6673719
1	2.61	2.17	0	3	1	Danas pada sneg.	Сегодня идёт снег.	2135763
1	2.61	2.17	0	3	1	Ja preporučujem engleski.	Я предпочитаю английский.	1127257
1	2.61	2.17	0	3	1	Lepota nije važna.	Красота не важна.	3357521
1	2.61	1.76	0	4	1	Crvena kuća je nova.	Красный дом новый.	1054005
1	2.62	1.52	1	3	1	Nešto se desilo.	Что-то случилось.	6535706
1	2.62	1.52	1	3	1	Šta se desilo?	Что случилось?	5003686
1	2.62	1.76	0	4	1	On ima veliku porodicu.	У него большая семья.	3334341
1	2.62	1.76	0	4	1	On je moj brat.	Он мой брат.	3244095
1	2.63	1.53	1	3	1	Jeste li spremni?	Вы готовы?	4371150
1	2.63	1.36	0	3	2	Kada počinje igra?	Когда начинается матч?	1221171
1	2.63	1.53	1	3	1	Svi su spremni.	Все готовы.	3287650
1	2.63	1.77	0	4	1	Vreme prolazi veoma brzo.	Время проходит очень быстро.	1195451
1	2.64	2.20	0	2	1	Težak je.	Он тяжёлый.	4992595
1	2.64	2.20	0	2	1	Uključi svetlo.	Включи свет.	3425922
1	2.64	2.20	0	3	1	Imam težak dan.	У меня тяжёлый день.	4258205
1	2.64	2.20	0	3	1	On priča glasno.	Он разговаривает громко.	3369410
1	2.64	2.20	0	3	1	On priča glasno.	Он громко разговаривает.	3369410
1	2.65	2.21	0	2	1	Volim hleb.	Я люблю хлеб.	4781352
1	2.65	2.21	0	3	1	Devojka jede hleb.	Девочка ест хлеб.	6334110
1	2.65	2.21	0	3	1	Sada je ručak.	Сейчас обед.	3387086
1	2.65	2.21	0	3	1	Žena jede hleb.	Женщина ест хлеб.	6334112
1	2.65	1.12	1	4	1	Gde si ih video?	Где ты их видел?	3438991
1	2.65	1.12	1	4	1	Ja sam vas video.	Я вас видел.	1776385
1	2.65	1.12	1	4	1	Tom nije video ništa.	Том ничего не видел.	4784572
1	2.66	2.22	0	2	1	Govori tiho.	Говори тихо.	6976046
1	2.66	2.22	0	2	1	Srećan rođendan!	С днём рождения!	398928
1	2.66	2.22	0	3	1	Ja sam inženjer.	Я инженер.	397590
1	2.66	1.13	1	4	1	Ona je rekla nešto.	Она что-то сказала.	3414591
1	2.66	1.80	0	4	1	Temperatura ukazuje na bolest.	Температура указывает на болезнь.	11057696
1	2.66	1.38	0	5	1	Moj otac ima dobar posao.	У моего отца хорошая работа.	3370988
1	2.67	2.22	0	2	1	Nisam učitelj.	Я не учитель.	2925858
1	2.67	2.22	0	3	1	Ja nisam učitelj.	Я не учитель.	2332083
1	2.67	2.22	0	3	1	Ja sam učitelj.	Я учитель.	2332072
1	2.67	2.22	0	3	1	Ja sam učitelj.	Я - учитель.	2332072
1	2.67	2.22	0	3	1	On je učitelj.	Он учитель.	3392019
1	2.67	2.22	0	3	1	On je učitelj.	Он является учителем.	6960619
1	2.67	2.22	0	3	1	Učitelj čita knjigu.	Учитель читает книгу.	3440640
1	2.67	1.81	0	4	1	Ne znam njeno ime.	Я не знаю её имени.	899824
1	2.67	0.97	0	6	1	Prevestu ovu reč veoma je teško.	Это слово перевести очень трудно.	1090460
1	2.68	2.24	0	2	1	Sporo čitam.	Я медленно читаю.	5628180
1	2.68	2.24	0	3	1	Ja sporo čitam.	Я медленно читаю.	5628175
1	2.68	2.24	0	3	1	On radi sporo.	Он работает медленно.	3278467
1	2.68	2.24	0	3	1	On radi sporo.	Он медленно работает.	3278467
1	2.68	2.23	0	3	1	Ovo je rečenica.	Это предложение.	396739
1	2.68	2.23	0	3	1	Papir trpi sve.	Бумага терпит всё.	5687892
1	2.68	2.23	0	3	1	Server ne radi.	Сервер не работает.	3402655
1	2.68	1.15	1	4	1	Bilo je oko deset.	Было около десяти.	3359302
1	2.68	1.81	0	4	1	Ovo je važno pismo.	Это важное письмо.	1232296
1	2.69	2.24	0	2	1	Slušam muziku.	Я слушаю музыку.	1168695
1	2.69	1.83	0	4	1	Ovo more je duboko.	Это море глубокое.	3439317
1	2.70	2.25	0	3	1	Ne zaboravi me!	Не забывай меня!	1214508
1	2.70	2.25	0	3	1	Zemlja se okreće.	Земля вращается.	11057686
1	2.70	1.00	0	4	2	Ne govori ništa, OK?	Не говори ничего, OK?	4248502
1	2.71	2.25	0	2	1	Nisam pevač.	Я не певец.	8874148
1	2.71	1.59	1	2	1	Odlučio sam.	Я решил.	5043659
1	2.71	2.26	0	2	1	Prirodna sam.	Я естественная.	5043570
1	2.71	2.25	0	3	1	Ja nisam pevač.	Я не певец.	8874149
1	2.71	1.59	1	3	1	Ja sam odlučio.	Я решил.	3298950
1	2.71	2.26	0	3	1	Volim ovaj restoran.	Я люблю этот ресторан.	3440957
1	2.71	1.17	1	4	1	Bio je dobar dan.	Хороший был день.	4238281
1	2.71	1.17	1	4	1	Bio je dobar dan.	Это был хороший день.	4238281
1	2.71	1.17	1	4	1	Imao sam dobar život.	У меня была хорошая жизнь.	3368904
1	2.71	1.17	1	4	1	Vi ste dobar čovek.	Вы хороший человек.	1080604
1	2.71	1.84	0	4	1	Znaš li gde živim?	Ты знаешь, где я живу?	10689070
1	2.72	2.27	0	3	1	Hoće neko pivo?	Кто-нибудь хочет пива?	4324607
1	2.72	2.27	0	3	1	Hoće neko pivo?	Кто-нибудь хочет пиво?	4324607
1	2.72	2.27	0	3	1	Ja nisam nastavnik.	Я не учитель.	2332085
1	2.72	2.27	0	3	1	Ja nisam nastavnik.	Я не преподаватель.	2332085
